5.976840855578296335e-03,6.933573503729965892e-03,6.317152839202435331e-03,3.653025153880478954e-03,4.902472010565016856e-05,-2.502802561478175303e-03,-3.307273357184108142e-03,-3.320130716207652342e-03,-3.238285126770703345e-03,-2.661734846000049330e-03,-1.447105408576227718e-03,-5.914154462409716663e-04,-9.304231494733739916e-04,-1.803212999107801050e-03,-1.997555993635895168e-03,-1.401430214413314744e-03,-8.604098883171996601e-04,-8.869283230578230495e-04,-1.170142215053407908e-03,-1.203136130330061029e-03,-1.014183515209975258e-03,-1.095436679943263781e-03,-1.690551812239913338e-03,-2.452159314702274419e-03,-2.880353943011932857e-03,-2.819722482822532156e-03,-2.441729216624262486e-03,-1.959431335643231718e-03,-1.457862713971452362e-03,-1.037878470355852682e-03,-1.029678266472415114e-03,-1.702152514916663523e-03,-2.749136381130451966e-03,-3.408357620807115664e-03,-3.134186589578662977e-03,-2.106899119408723112e-03,-1.145482577162427627e-03,-9.933303165044393614e-04,-1.616743127374866426e-03,-2.381138821593871586e-03,-2.874131396358535224e-03,-3.240785353188380818e-03,-3.674058956577892429e-03,-3.962224470105930180e-03,-3.824329042539255982e-03,-3.456721820826913656e-03,-3.351317508301551815e-03,-3.636408108963271827e-03,-3.950363043872071912e-03,-3.956883912486130507e-03,-3.669653063964359568e-03,-3.253975337449015442e-03,-2.797735369386791966e-03,-2.373030631460174879e-03,-2.159553523836586775e-03,-2.377350997142523795e-03,-3.066144369318925950e-03,-3.883487280096020299e-03,-4.142718500555301296e-03,-3.299959656079826630e-03,-1.601233397068795028e-03,-4.706373199908903528e-05,5.408187525960512186e-04,3.448635479642898774e-04,3.397655684582055399e-04,1.319063296827439674e-03,3.100987267051074758e-03,4.550705675289266720e-03,4.389160742795649231e-03,2.192545571992605795e-03,-1.170313888760142820e-03,-4.055168685942967845e-03,-5.233287187962881032e-03,-4.874730466706073823e-03,-4.396736053347938093e-03,-5.093146080431439938e-03,-6.755543976154088255e-03,-7.826859294739920217e-03,-7.128349642922490390e-03,-5.313025623603371932e-03,-4.329940752710790403e-03,-5.439635158002976111e-03,-8.026310831077939148e-03,-1.043545423643309038e-02,-1.158080289228814730e-02,-1.138529407058279722e-02,-1.007742425639984035e-02,-7.908235509702685878e-03,-5.610978822505887156e-03,-4.222269359789933806e-03,-3.939114054112181386e-03,-3.721750461803578682e-03,-2.507352843230009707e-03,-3.698207130980348651e-04,1.967838849854059054e-03,4.442593201505284570e-03,8.058170249944025462e-03,1.394165134207167069e-02,2.177438890309907685e-02,2.880721252355010129e-02,3.071256996737388792e-02,2.422677186537351007e-02,9.573000373377056615e-03,-9.305886223763826237e-03,-2.656554061567826391e-02,-3.689269038264637868e-02,-3.752414624190220788e-02,-2.920600089965898205e-02,-1.545374658096100064e-02,-3.689270932860988571e-04,1.335177869347276870e-02,2.465949866979897515e-02,3.289856486954495507e-02,3.677512453945099707e-02,3.479209820171662998e-02,2.668363076403003353e-02,1.427802784211041655e-02,7.302251469937464214e-04,-1.128805083608447682e-02,-2.070736796205900968e-02,-2.748726479270291109e-02,-3.125847351558379283e-02,-3.091606568887803400e-02,-2.565535411250823364e-02,-1.619349296608973976e-02,-4.750589320247338571e-03,6.174999074669113366e-03,1.500021130975808664e-02,2.138993763741365781e-02,2.604909688622130196e-02,3.047740633766181373e-02,3.641411371826987903e-02,4.459460160693558273e-02,5.352657570520485963e-02,5.967015125315082436e-02,5.937591197791063785e-02,5.122153054965433022e-02,3.696316924935560272e-02,2.060008430962707165e-02,6.575352099078357083e-03,-1.611947033904419712e-03,-2.043864141804207536e-03,5.304362867813770463e-03,1.842205888253407517e-02,3.380717904178216077e-02,4.807742781520932263e-02,5.989107372477510405e-02,7.049577167913048670e-02,8.188384756381165974e-02,9.362192537697869299e-02,1.010429995740250858e-01,9.681405628155881349e-02,7.521791278283428139e-02,3.618012411903012010e-02,-1.374164670611607506e-02,-6.382187875628553275e-02,-1.032883367114558887e-01,-1.249274136012446246e-01,-1.269357220554432619e-01,-1.126979248102824294e-01,-8.879395597279766961e-02,-6.220761839479979627e-02,-3.811062343088182647e-02,-1.913884395249348599e-02,-6.018985879063586814e-03,1.354002366699769274e-03,3.273828913219954846e-03,3.410700775587799404e-04,-5.994782491454252876e-03,-1.319618759244955974e-02,-1.824775172154643674e-02,-1.896162797738342246e-02,-1.514911927144175011e-02,-8.787026309256550788e-03,-2.962737269290088935e-03,-2.238340514995849093e-04,-1.365980353187919161e-03,-5.365366349500972319e-03,-1.031398070190630949e-02,-1.451930528207238079e-02,-1.700342878424614124e-02,-1.736780493970608089e-02,-1.557008723018561518e-02,-1.200020547857584378e-02,-7.653824947920685566e-03,-3.943495642263321506e-03,-2.047322086207445553e-03,-2.238602260589191411e-03,-3.771241409413719336e-03,-5.463057531860672153e-03,-6.523863223804527399e-03,-6.975501501168165398e-03,-7.382621655968185821e-03,-8.189824306034945711e-03,-9.234583320048851338e-03,-9.811417254222215556e-03,-9.225519604518655353e-03,-7.416047543947222598e-03,-5.160360039687641315e-03,-3.642945740456282524e-03,-3.649411890220562605e-03,-4.999167533736046352e-03,-6.720935822383504975e-03,-7.879571206347557241e-03,-8.342669284547294187e-03,-8.760517863972423769e-03,-9.753682645951647703e-03,-1.110087358850418704e-02,-1.175670313802663729e-02,-1.072620449453247707e-02,-7.995804001969912533e-03,-4.686693991529874287e-03,-2.325459343926560181e-03,-1.872272852996515347e-03,-3.261943088535136474e-03,-5.697666755897555155e-03,-8.309222774922898208e-03,-1.057790646504605872e-02,-1.226158840467465698e-02,-1.307200189321342139e-02,-1.256791240200931178e-02,-1.045560205074963327e-02,-7.026835826157799662e-03,-3.273509783347839687e-03,-4.772590536993976903e-04,4.651082049537793640e-04,-5.232231262599618647e-04,-2.811250546848080220e-03,-5.567329246266925456e-03,-8.200712358627017598e-03,-1.040634060829825902e-02,-1.191710486911148371e-02,-1.236145775652621771e-02,-1.146806420324290518e-02,-9.430773946590299134e-03,-7.024649424469467385e-03,-5.286100833947077367e-03,-4.978361508961361495e-03,-6.226884571830466897e-03,-8.515805882089296994e-03,-1.095590129820575055e-02,-1.264006666012981554e-02,-1.297423969751244043e-02,-1.191792915278428247e-02,-1.003018681792629783e-02,-8.227176759478677104e-03,-7.311950684066586582e-03,-7.524515583594780857e-03,-8.388287622707844837e-03,-8.957108659600363995e-03,-8.336943767375856740e-03,-6.216799854835315664e-03,-3.132094234618841479e-03,-2.844485044019785976e-04,1.051688838239541639e-03,2.513385851474799339e-04,-2.231870105976946784e-03,-5.024289604627671206e-03,-6.526316232515975112e-03,-5.760282124510941737e-03,-2.899798905675272064e-03,8.089251273365568240e-04,3.696341809331689463e-03,4.553281801055542380e-03,3.280004392136855532e-03,9.366314950480439513e-04,-8.564394753173723389e-04,-8.530863222817021635e-04,1.074532418436583998e-03,3.824490950058839159e-03,5.677651480040736900e-03,5.296283534744338807e-03,2.517407555451395967e-03,-1.549460744210621414e-03,-5.185294325811599069e-03,-7.060458391711363357e-03,-6.927049761285750812e-03,-5.584086331810388451e-03,-4.206159264806872723e-03,-3.554556039119183969e-03,-3.623964536925513950e-03,-3.909812059161217081e-03,-4.008512642447575706e-03,-4.047140446655363155e-03,-4.622532790575595817e-03,-6.337791406176242551e-03,-9.322739466644519926e-03,-1.309472578592500366e-02,-1.681661528758045948e-02,-1.970740047523500058e-02,-2.129858436770075067e-02,-2.142416290675529245e-02,-2.008242025729184768e-02,-1.738468705053678939e-02,-1.365702579591831362e-02,-9.546925906889094579e-03,-5.927162547354826970e-03,-3.553607355606316388e-03,-2.678398467325024835e-03,-2.915051606037083031e-03,-3.492511020744482313e-03,-3.739417263183830286e-03,-3.452709809846141089e-03,-2.887959812729425264e-03,-2.402876598729367704e-03,-2.057118569919966829e-03,-1.504807941166000102e-03,-2.847663824670040216e-04,1.702113727681854333e-03,3.896859746663079802e-03,5.219161500002289511e-03,4.586173253046840238e-03,1.497291042081906739e-03,-3.674040966997857167e-03,-9.841710228048142911e-03,-1.569212484924861761e-02,-2.018605335038807166e-02,-2.281208128471839958e-02,-2.353343431930327717e-02,-2.257614045753035537e-02,-2.026612534124263773e-02,-1.701437862642669538e-02,-1.338063754148372496e-02,-1.006110877448704484e-02,-7.710554023660003316e-03,-6.664822611559730742e-03,-6.745544833344270345e-03,-7.306236952674525012e-03,-7.528566592998831020e-03,-6.806701200987330148e-03,-4.989424824483367112e-03,-2.333131964658428665e-03,8.018872795683946271e-04,4.321253735431765559e-03,8.602170994874508425e-03,1.440204878543000638e-02,2.250743912012595146e-02,3.330421863458797593e-02,4.649143109384006739e-02,6.108638046529513838e-02,7.572328121136294443e-02,8.910759978110685542e-02,1.004194630459370879e-01,1.094903081729271255e-01,1.166884108045199986e-01,1.225866665135744021e-01,1.275854156413214757e-01,1.316779467468832954e-01,1.344695167307657369e-01,1.354288330181150080e-01,1.342288367337765576e-01,1.309841767828700543e-01,1.262445260754714027e-01,1.207326673488430258e-01,1.149579690040891250e-01,1.089134686688032205e-01,1.020331864002540639e-01,9.345772210987909889e-02,8.249631792919462359e-02,6.906744288718245917e-02,5.390526539059461303e-02,3.843335435068331168e-02,2.436736406890032888e-02,1.322945669956147700e-02,5.978901401533961470e-03,2.884452613072476055e-03,3.638174406768230739e-03,7.608897325305105652e-03,1.410253937345398029e-02,2.253421847880681880e-02,3.248409568604397613e-02,4.366054397289041711e-02,5.580985501772831037e-02,6.860181961065217604e-02,8.151065839489801679e-02,9.371704768492228332e-02,1.040729381457130565e-01,1.111745308423417594e-01,1.135628554350271158e-01,1.100200896082578345e-01,9.987897049195731958e-02,8.324324756295457817e-02,6.104361540761589489e-02,3.491365449955182582e-02,6.932680561975129718e-03,-2.068322685813891657e-02,-4.586554152105736665e-02,-6.690839923276860335e-02,-8.260503148962050624e-02,-9.231560174595025703e-02,-9.597756351134913155e-02,-9.406261861373346744e-02,-8.748179159784215397e-02,-7.744658236589122002e-02,-6.530451640731853302e-02,-5.237347991134938541e-02,-3.979742039389545100e-02,-2.843944896185519183e-02,-1.882250620118849568e-02,-1.112426392469149407e-02,-5.228327342585541160e-03,-8.236897559784882045e-04,2.470526036070009625e-03,4.990203294902318190e-03,6.956248959876534105e-03,8.467972494239774800e-03,9.551532583264462500e-03,1.023172839044330859e-02,1.058807719911714594e-02,1.076862504403073087e-02,1.095962978108849101e-02,1.133197103336376632e-02,1.199389423866715869e-02,1.297148694806928883e-02,1.421997918154237206e-02,1.565227109017444315e-02,1.716528037970249665e-02,1.865152145281749260e-02,1.999689211870840991e-02,2.107671163761731456e-02,2.176377384929683093e-02,2.195387878261075010e-02,2.160141460701901772e-02,2.074808983373519281e-02,1.952774596915304514e-02,1.813983545453649177e-02,1.679866948499922352e-02,1.567732901522985930e-02,1.486807660201837529e-02,1.437373654477302164e-02,1.413060738560021311e-02,1.404994465171201072e-02,1.405832507285816046e-02,1.412002932446084977e-02,1.423489159391202845e-02,1.441731431862094785e-02,1.467029996350243531e-02,1.496890030745400002e-02,1.526096424161317924e-02,1.548343468044760703e-02,1.558480447854642716e-02,1.554228851503637772e-02,1.536624079191114753e-02,1.509168454919519210e-02,1.476339310493824872e-02,1.442336952415744500e-02,1.410686512009392928e-02,1.384706041789390656e-02,1.368269722005276481e-02,1.366057404129441578e-02,1.382726159542559466e-02,1.421044403086139246e-02,1.479682071857113881e-02,1.551709649295423925e-02,1.624725555182710696e-02,1.682945285745420308e-02,1.710801531872530035e-02,1.696966834815743716e-02,1.637492253494358257e-02,1.537040451619111486e-02,1.407849065725719391e-02,1.266817488186104505e-02,1.131677843340029438e-02,1.017400826481299099e-02,9.337740145591287913e-03,8.846000458910110997e-03,8.684027778289638011e-03,8.801026700638751865e-03,9.129515072834295392e-03,9.601149447953476190e-03,1.015576153605877649e-02,1.074369504530129846e-02,1.132407518323618779e-02,1.186255088921014250e-02,1.233123577095761141e-02,1.271163038891189555e-02,1.299920980742115886e-02,1.320704481469258881e-02,1.336582442455466410e-02,1.351890022501925706e-02,1.371289348432291194e-02,1.398616347283329446e-02,1.435832322916334898e-02,1.482371179398183150e-02,1.535049229091252528e-02,1.588540161572338932e-02,1.636275967492476641e-02,1.671557683371228953e-02,1.688655454855566423e-02,1.683723676671852049e-02,1.655420430814303484e-02,1.605175649259329290e-02,1.537091898514556659e-02,1.457492913152941445e-02,1.374169040907196639e-02,1.295409216262582638e-02,1.228948483744254395e-02,1.180984599381349961e-02,1.155415195086962991e-02,1.153415279446819153e-02,1.173419606251063611e-02,1.211507158423910484e-02,1.262117792860328706e-02,1.318974430091150209e-02,1.376047266297083203e-02,1.428388023976747898e-02,1.472688732348197832e-02,1.507480812415814934e-02,1.532975173224795234e-02,1.550630089140906526e-02,1.562593123578723264e-02,1.571174555493766445e-02,1.578467807933694317e-02,1.586153892112984048e-02,1.595444659796761006e-02,1.607069020618237185e-02,1.621209148050476584e-02,1.637348072583553679e-02,1.654070263768113100e-02,1.668924634412636762e-02,1.678481147010419186e-02,1.678673647831247298e-02,1.665434228183232737e-02,1.635520545383462379e-02,1.587356378723022918e-02,1.521677540595650982e-02,1.441810060796384213e-02,1.353492493305100478e-02,1.264260357759996317e-02,1.182505278230791719e-02,1.116379634318526159e-02,1.072730248949821559e-02,1.056218297737934915e-02,1.068733772608260017e-02,1.109159627780684047e-02,1.173495704135932641e-02,1.255319256193605446e-02,1.346533431191924632e-02,1.438330593354153128e-02,1.522269858676610771e-02,1.591339862761634305e-02,1.640857440129191505e-02,1.669052638804869454e-02,1.677220316091544705e-02,1.669381067446398456e-02,1.651481638955918513e-02,1.630259643777756326e-02,1.611976102541707451e-02,1.601259820758896280e-02,1.600295622966202078e-02,1.608522668390007307e-02,1.622902483668511170e-02,1.638693420582701399e-02,1.650558528559243135e-02,1.653763979478403354e-02,1.645211730846138018e-02,1.624095138251346535e-02,1.592057125110976981e-02,1.552843838851244995e-02,1.511554786073532157e-02,1.473668674536900668e-02,1.444057102518693861e-02,1.426182459105556147e-02,1.421620291379002698e-02,1.429966693414185322e-02,1.449108061013026742e-02,1.475762095869337896e-02,1.506157705429508192e-02,1.536712148795607059e-02,1.564583567458092267e-02,1.588017375342729368e-02,1.606454499937597438e-02,1.620416934658854002e-02,1.631222758512932205e-02,1.640603835400652674e-02,1.650304029130831088e-02,1.661726505399665002e-02,1.675680101007533118e-02,1.692251950420347456e-02,1.710811066342093206e-02,1.730128542329062089e-02,1.748586169160559756e-02,1.764437001655510748e-02,1.776078479342126440e-02,1.782300438520971128e-02,1.782475984609592154e-02,1.776671882702300295e-02,1.765665898433326289e-02,1.750870220865720708e-02,1.734171423018379329e-02,1.717707082150063749e-02,1.703606148553495070e-02,1.693723799110510853e-02,1.689401714177004785e-02,1.691281772767521882e-02,1.699195630059084292e-02,1.712145157137032192e-02,1.728379874514047662e-02,1.745567826256628693e-02,1.761046366061393489e-02,1.772129738752527620e-02,1.776442030113509901e-02,1.772238108446934704e-02,1.758672737235947303e-02,1.735980078553568326e-02,1.705532880505902793e-02,1.669762635102600701e-02,1.631937988660269942e-02,1.595816962316906271e-02,1.565206719904509505e-02,1.543479979044030947e-02,1.533107044116577104e-02,1.535264740907665675e-02,1.549577150014933360e-02,1.574028205751701326e-02,1.605064646992117663e-02,1.637882484056757404e-02,1.666864963737474045e-02,1.686119067726399995e-02,1.690044408351946970e-02,1.673865265904178265e-02,1.634063967815960541e-02,1.568670467698313198e-02,1.477385813423801215e-02,1.361542101835430153e-02,1.223924142171864057e-02,1.068494609605502750e-02,9.000724678669842424e-03,7.240130871574594618e-03,5.459287670943760787e-03,3.714727748424562909e-03,2.061919486664807576e-03,5.543606648814175530e-04,-7.570024295124443831e-04,-1.824330624638098716e-03,-2.603705740629212034e-03,-3.056401256783397753e-03,-3.150674018200887855e-03,-2.863985513171748033e-03,-2.185415522490982785e-03,-1.117924370400610098e-03,3.199257405072406337e-04,2.093154452245317432e-03,4.150722544761448543e-03,6.427190887373973940e-03,8.845629079317999036e-03,1.132155230642507317e-02,1.376752556342720341e-02,1.609799058785051779e-02,1.823385561750338196e-02,2.010644168355146116e-02,2.166048934013681954e-02,2.285607442045172952e-02,2.366943320922459612e-02,2.409282911561886828e-02,2.413368274147919407e-02,2.381322283343954849e-02,2.316489606191749970e-02,2.223270899356081381e-02,2.106958459629831165e-02,1.973572106749303667e-02,1.829686519247507998e-02,1.682237337911234379e-02,1.538294027484019694e-02,1.404792691695152043e-02,1.288230768264466732e-02,1.194336055262573866e-02,1.127732715245453703e-02,1.091634661245487539e-02,1.087600345112946405e-02,1.115381448762749542e-02,1.172891207709993514e-02,1.256306852989729980e-02,1.360306475413051996e-02,1.478425518912755351e-02,1.603504273889985732e-02,1.728187143470764214e-02,1.845428564349357523e-02,1.948960027343598148e-02,2.033677599540232098e-02,2.095918874516350741e-02,2.133610943944892410e-02,2.146285015449277481e-02,2.134966854934920374e-02,2.101963673034061217e-02,2.050576199027992833e-02,1.984768846237788473e-02,1.908831017831864180e-02,1.827059209651875349e-02,1.743483510921225998e-02,1.661654476367277131e-02,1.584498268672274515e-02,1.514240443297954972e-02,1.452392518742831769e-02,1.399790991178024267e-02,1.356675855387814641e-02,1.322794866054429093e-02,1.297520410697580555e-02,1.279967563241562328e-02,1.269104219342177299e-02,1.263846796433386668e-02,1.263137507936443020e-02,1.266001482156684128e-02,1.271583872748736389e-02,1.279168553833717054e-02,1.288181015162322487e-02,1.298178707568856637e-02,1.308832386106372619e-02,1.319902010180555238e-02,1.331210537217629788e-02,1.342618536903187297e-02,1.354002003794200701e-02,1.365235104708638521e-02,1.376178912357459844e-02,1.386676496720350496e-02,1.396554116572436104e-02,1.405627715396621201e-02,1.413713509774138649e-02,1.420641184102471206e-02,1.426268080697951079e-02,1.430492794495133620e-02,1.433266731523960731e-02,1.434602446642146110e-02,1.434577909514821344e-02,1.433336226654675395e-02,1.431080739382093424e-02,1.428065792839143706e-02,1.424583803568771692e-02,1.420949521691012955e-02,1.417482573400705333e-02,1.414489471787539789e-02,1.412246296653503312e-02,1.410983170981575802e-02,1.410871512398024358e-02,1.412014826425590439e-02,1.414443552185661208e-02,1.418114190434863892e-02,1.422912659287328858e-02,1.428661554964209997e-02,1.435130761633668720e-02,1.442050670615348425e-02,1.449127145121005891e-02,1.456057307207857601e-02,1.462545228166123659e-02,1.468316666439083845e-02,1.473132108425034836e-02,1.476797514258227501e-02,1.479172338706937970e-02,1.480174572765487022e-02,1.479782722197077113e-02,1.478034795818607833e-02,1.475024512577043090e-02,1.470895049489870550e-02,1.465830741927221306e-02,1.460047214751274830e-02,1.453780469317325283e-02,1.447275478699291962e-02,1.440774852100531675e-02,1.434508118360350824e-02,1.428682145894426096e-02,1.423473160146828363e-02,1.419020738181056562e-02,1.415424053580623988e-02,1.412740516091484655e-02,1.410986805181423803e-02,1.410142143714791969e-02,1.410153508533988978e-02,1.410942341631992239e-02,1.412412221545612800e-02,1.414456890781097195e-02,1.416968019583893408e-02,1.419842122914790478e-02,1.422986134704999628e-02,1.426321274653466475e-02,1.429785006507592292e-02,1.433331067710958383e-02,1.436927731114180304e-02,1.440554622419666295e-02,1.444198546067391488e-02,1.447848854642328452e-02,1.451492924637615665e-02,1.455112272216923901e-02,1.458679760030563710e-02,1.462158219155167138e-02,1.465500652307517686e-02,1.468652012074285647e-02,1.471552378667643872e-02,1.474141212689059760e-02,1.476362244200288797e-02,1.478168490866822900e-02,1.479526881021901545e-02,1.480421992857378771e-02,1.480858504033961270e-02,1.480862067692347191e-02,1.480478478510514374e-02,1.479771151344652994e-02,1.478817089784379042e-02,1.477701658259047111e-02,1.476512577056833010e-02,1.475333626014939045e-02,1.474238564975886671e-02,1.473285756904342547e-02,1.472513916408388530e-02,1.471939309398253085e-02,1.471554608472723166e-02,1.471329474669012122e-02,1.471212801235132275e-02,1.471136430263082599e-02,1.471020047986563821e-02,1.470776886655906189e-02,1.470319814788120447e-02,1.469567384981134393e-02,1.468449428303638879e-02,1.466911832973544216e-02,1.464920217096983904e-02,1.462462293785785072e-02,1.459548824451198726e-02,1.456213154899905875e-02,1.452509421996205433e-02,1.448509600080202971e-02,1.444299621377315851e-02,1.439974850179714244e-02,1.435635215108520615e-02,1.431380307299815954e-02,1.427304736292494061e-02,1.423494002262016937e-02,1.420021096422263880e-02,1.416943984837377817e-02,1.414304068725059753e-02,1.412125650741218909e-02,1.410416375589844395e-02,1.409168558007662352e-02,1.408361264515211458e-02,1.407962979370051132e-02,1.407934661200439634e-02,1.408232985364043371e-02,1.408813567959113847e-02,1.409633979749632705e-02,1.410656380631798365e-02,1.411849635813092196e-02,1.413190811446333496e-02,1.414665987746605534e-02,1.416270369277199126e-02,1.418007712871606311e-02,1.419889131508329273e-02,1.421931365596821283e-02,1.424154640129286775e-02,1.426580245942606420e-02,1.429227995250439281e-02,1.432113705372631274e-02,1.435246860311111851e-02,1.438628587952434958e-02,1.442250071987616344e-02,1.446091493175367948e-02,1.450121565609800538e-02,1.454297701640879653e-02,1.458566805611744531e-02,1.462866663260407700e-02,1.467127862121902875e-02,1.471276150126789306e-02,1.475235116246906113e-02,1.478929059699777074e-02,1.482285903818733944e-02,1.485240007818732812e-02,1.487734734547473472e-02,1.489724644709756150e-02,1.491177207380916733e-02,1.492073941882930514e-02,1.492410935941146898e-02,1.492198717851829677e-02,1.491461494367691404e-02,1.490235799264544303e-02,1.488568628233902236e-02,1.486515162140407582e-02,1.484136201325603373e-02,1.481495447400992850e-02,1.478656775129644045e-02,1.475681635268515091e-02,1.472626719815639529e-02,1.469542004603172775e-02,1.466469261626282723e-02,1.463441106257980413e-02,1.460480614175848485e-02,1.457601511167308517e-02,1.454808907772476775e-02,1.452100521686910083e-02,1.449468305532401399e-02,1.446900377313857684e-02,1.444383136594463123e-02,1.441903441758279371e-02,1.439450722918120956e-02,1.437018910912809221e-02,1.434608074903341059e-02,1.432225678487453711e-02,1.429887385911721327e-02,1.427617374589002647e-02,1.425448136338419540e-02,1.423419776139640998e-02,1.421578842370317328e-02,1.419976745234475049e-02,1.418667839335549692e-02,1.417707261274722859e-02,1.417148623201665812e-02,1.417041668126210394e-02,1.417429992508132883e-02,1.418348936432175557e-02,1.419823732031947131e-02,1.421867987426941871e-02,1.424482567104606683e-02,1.427654911329232466e-02,1.431358817748300434e-02,1.435554688838922184e-02,1.440190230081186268e-02,1.445201566551887473e-02,1.450514730664128824e-02,1.456047461547735518e-02,1.461711247421475061e-02,1.467413536433954946e-02,1.473060038868686042e-02,1.478557044196058406e-02,1.483813679958107500e-02,1.488744045535056633e-02,1.493269162029625501e-02,1.497318689330091532e-02,1.500832372365854331e-02,1.503761190137886325e-02,1.506068192804526848e-02,1.507729023481482571e-02,1.508732132082348486e-02,1.509078698154065791e-02,1.508782287994327870e-02,1.507868278190942386e-02,1.506373082984446658e-02,1.504343226479395654e-02,1.501834302731759781e-02,1.498909867188273626e-02,1.495640301958725202e-02,1.492101695110295036e-02,1.488374770754052022e-02,1.484543902335452685e-02,1.480696236438206609e-02,1.476920948763974645e-02,1.473308647953636141e-02,1.469950936758981745e-02,1.466940133934560575e-02,1.464369154264803276e-02,1.462331538523733987e-02,1.460921620020489906e-02,1.460234809835578816e-02,1.460367979004317980e-02,1.461419912842153515e-02,1.463491810399538892e-02,1.466687800728829101e-02,1.471115447268065389e-02,1.476886212198242308e-02,1.484115854089529916e-02,1.492924734468761491e-02,1.503438012041313776e-02,1.515785707085113079e-02,1.530102622879453422e-02,1.546528115791657131e-02,1.565205710659979890e-02,1.586282563208602295e-02,1.609908776233135580e-02,1.636236581027887896e-02,1.665419399823902039e-02,1.697610808720994777e-02,1.732963423604066966e-02,1.771627733738507376e-02,1.813750909080966839e-02,1.859475607796025678e-02,1.908938810048540005e-02,1.962270702895048055e-02,2.019593639104395183e-02,2.081021190107967822e-02,2.146657310139758745e-02,2.216595625120651100e-02,2.290918856117074229e-02,2.369698383409411455e-02,2.452993953479922981e-02,2.540853527697899475e-02,2.633313268248482081e-02,2.730397654006198535e-02,2.832119716654543304e-02,2.938481385438338270e-02,3.049473927517700259e-02,3.165078469967897573e-02,3.285266589010344546e-02,3.410000952030439736e-02,3.539235998285117368e-02,3.672918644871122490e-02,3.810989005452450340e-02,3.953381110369501295e-02,4.100023618014498467e-02,4.250840508700991227e-02,4.405751753628956574e-02,4.564673952909983901e-02,4.727520937929719641e-02,4.894204334561770564e-02,5.064634084884514498e-02
