-0.0226723, 0.110335, -0.599191, -2.05008, 0.0714311, 2.16615, 0.158671
-0.0226749, 0.110333, -0.599192, -2.05007, 0.0714342, 2.16615, 0.158671
-0.0226749, 0.110336, -0.599186, -2.05007, 0.071431, 2.16615, 0.158673
-0.0226756, 0.110337, -0.599189, -2.05007, 0.0714327, 2.16615, 0.158671
-0.0226727, 0.11034, -0.599186, -2.05007, 0.0714317, 2.16615, 0.158668
-0.0226746, 0.11035, -0.599193, -2.05007, 0.0714301, 2.16615, 0.158666
-0.0226715, 0.110356, -0.599193, -2.05007, 0.0714304, 2.16615, 0.158672
-0.0226735, 0.110361, -0.59919, -2.05007, 0.0714263, 2.16615, 0.158677
-0.0226748, 0.11037, -0.599185, -2.05007, 0.0714266, 2.16616, 0.158676
-0.0226688, 0.11037, -0.599182, -2.05007, 0.0714228, 2.16616, 0.15868
-0.022672, 0.110373, -0.599182, -2.05007, 0.071423, 2.16616, 0.158681
-0.0226678, 0.110373, -0.599182, -2.05007, 0.0714186, 2.16617, 0.158682
-0.0226662, 0.110369, -0.599185, -2.05008, 0.0714191, 2.16616, 0.158676
-0.0226631, 0.110366, -0.599183, -2.05008, 0.0714171, 2.16616, 0.158685
-0.0226601, 0.110366, -0.599182, -2.05008, 0.071418, 2.16616, 0.158681
-0.0226629, 0.11037, -0.599179, -2.05008, 0.0714172, 2.16615, 0.158686
-0.0226628, 0.110375, -0.599182, -2.05008, 0.0714167, 2.16615, 0.158685
-0.0226653, 0.110372, -0.59918, -2.05008, 0.0714178, 2.16614, 0.158689
-0.0226653, 0.11037, -0.599176, -2.05009, 0.0714169, 2.16615, 0.158689
-0.0226573, 0.110372, -0.599177, -2.05009, 0.0714122, 2.16615, 0.158694
-0.0226628, 0.110375, -0.599175, -2.0501, 0.0714144, 2.16615, 0.158695
-0.0226579, 0.110383, -0.599174, -2.0501, 0.0714137, 2.16615, 0.1587
-0.0226544, 0.110389, -0.599171, -2.0501, 0.0714126, 2.16615, 0.1587
-0.0226514, 0.110395, -0.599169, -2.0501, 0.0714087, 2.16615, 0.158708
-0.0226488, 0.11039, -0.599168, -2.05011, 0.0714084, 2.16615, 0.158714
-0.0226466, 0.1104, -0.599163, -2.05011, 0.0714049, 2.16615, 0.158716
-0.0226484, 0.110398, -0.59916, -2.05011, 0.0714062, 2.16615, 0.158718
-0.0226482, 0.110398, -0.59916, -2.05011, 0.0714083, 2.16614, 0.158726
-0.0226481, 0.110398, -0.599157, -2.05011, 0.0714053, 2.16614, 0.15873
-0.0226481, 0.110404, -0.599156, -2.05012, 0.071407, 2.16615, 0.158737
-0.0226456, 0.110404, -0.599153, -2.05012, 0.0714074, 2.16615, 0.158738
-0.0226481, 0.11041, -0.599153, -2.05012, 0.0714027, 2.16615, 0.158742
-0.0226434, 0.110411, -0.599148, -2.05013, 0.071403, 2.16614, 0.15875
-0.0226474, 0.110413, -0.59915, -2.05013, 0.0714005, 2.16614, 0.158757
-0.0226425, 0.110419, -0.599144, -2.05013, 0.0713998, 2.16614, 0.158754
-0.0226434, 0.110422, -0.599145, -2.05012, 0.0714011, 2.16614, 0.158762
-0.0226378, 0.110427, -0.599141, -2.05012, 0.071399, 2.16614, 0.158768
-0.0226396, 0.110437, -0.599141, -2.05012, 0.0713978, 2.16614, 0.158771
-0.0226415, 0.110437, -0.599138, -2.05012, 0.0713979, 2.16614, 0.158778
-0.0226372, 0.110444, -0.599138, -2.05013, 0.0713955, 2.16615, 0.158787
-0.0226366, 0.110449, -0.599133, -2.05013, 0.0713967, 2.16615, 0.15879
-0.0226418, 0.110458, -0.599132, -2.05012, 0.0713957, 2.16615, 0.15879
-0.0226364, 0.110459, -0.599129, -2.05012, 0.0713963, 2.16615, 0.158794
