-0.0208975, 0.062452, 0.00280112, -1.84261, 0.0162366, 1.78648, 0.775212
-0.020902, 0.0624545, 0.00280582, -1.84262, 0.0162376, 1.78648, 0.775217
-0.0209014, 0.0624556, 0.00280155, -1.84262, 0.0162366, 1.78649, 0.775215
-0.0209021, 0.0624581, 0.00280634, -1.84262, 0.0162358, 1.78649, 0.775209
-0.0209048, 0.0624572, 0.00280367, -1.84262, 0.016236, 1.78648, 0.775215
-0.0209024, 0.0624685, 0.00281076, -1.84262, 0.0162353, 1.78648, 0.775218
-0.0209024, 0.0624748, 0.00281145, -1.84262, 0.0162352, 1.78649, 0.775209
-0.0209049, 0.0624736, 0.00280917, -1.84262, 0.0162339, 1.78649, 0.775196
-0.0209045, 0.0624846, 0.00280963, -1.84261, 0.0162317, 1.78649, 0.775197
-0.0209003, 0.0624872, 0.00280644, -1.84261, 0.0162309, 1.7865, 0.775195
-0.0209026, 0.0624848, 0.00280871, -1.84262, 0.0162328, 1.7865, 0.77519
-0.0209025, 0.0624848, 0.00281077, -1.84261, 0.0162299, 1.7865, 0.77519
-0.0208968, 0.0624869, 0.00280895, -1.84261, 0.0162292, 1.7865, 0.775189
-0.0209017, 0.0624855, 0.00281446, -1.84261, 0.016231, 1.7865, 0.775183
-0.0209077, 0.0624797, 0.00281454, -1.84262, 0.0162285, 1.7865, 0.775184
-0.0209033, 0.0624849, 0.00281707, -1.84261, 0.0162301, 1.7865, 0.775188
-0.0208968, 0.0624848, 0.00281708, -1.84262, 0.016229, 1.7865, 0.775177
-0.0209025, 0.0624795, 0.00281179, -1.84262, 0.0162282, 1.78649, 0.775176
-0.0208999, 0.062482, 0.00281708, -1.84262, 0.0162303, 1.78649, 0.775174
-0.0208975, 0.0624788, 0.00281458, -1.84261, 0.0162296, 1.78649, 0.77517
-0.0208975, 0.0624774, 0.00281179, -1.84262, 0.0162289, 1.78649, 0.775164
-0.0208979, 0.0624871, 0.00281179, -1.84262, 0.0162268, 1.78649, 0.775162
-0.0208972, 0.062493, 0.00281179, -1.84262, 0.0162275, 1.7865, 0.775159
-0.0208991, 0.0624925, 0.00280929, -1.84262, 0.0162268, 1.7865, 0.775148
-0.0208944, 0.0624961, 0.00281458, -1.84262, 0.0162243, 1.7865, 0.775146
-0.0208999, 0.0624935, 0.00281458, -1.84262, 0.0162253, 1.7865, 0.775139
-0.0208947, 0.0624985, 0.00281179, -1.84262, 0.016225, 1.7865, 0.775128
-0.0209028, 0.0624965, 0.00281179, -1.84262, 0.0162234, 1.7865, 0.775121
-0.0208954, 0.0624964, 0.00281671, -1.84262, 0.0162234, 1.7865, 0.775118
-0.0208993, 0.0624944, 0.00281742, -1.84262, 0.0162255, 1.7865, 0.77511
-0.0209026, 0.0624974, 0.00281274, -1.84262, 0.0162241, 1.7865, 0.775106
-0.0209027, 0.0624975, 0.00281703, -1.84262, 0.0162241, 1.7865, 0.775098
-0.0209028, 0.0624997, 0.00281539, -1.84261, 0.0162261, 1.7865, 0.775087
-0.0208975, 0.0624983, 0.00281485, -1.84262, 0.0162229, 1.7865, 0.775079
-0.0209056, 0.0625024, 0.00281467, -1.84262, 0.0162212, 1.7865, 0.775073
-0.0208975, 0.0625058, 0.00281461, -1.84261, 0.0162209, 1.7865, 0.77506
-0.0209, 0.062506, 0.0028118, -1.84261, 0.01622, 1.7865, 0.775059
-0.0209056, 0.0625054, 0.0028118, -1.84261, 0.01622, 1.7865, 0.775051
-0.0208996, 0.062511, 0.0028118, -1.84261, 0.01622, 1.7865, 0.77504
-0.0209007, 0.0625092, 0.00281458, -1.84262, 0.0162207, 1.7865, 0.775027
-0.0209002, 0.0625123, 0.00280929, -1.84261, 0.0162207, 1.7865, 0.775027
-0.0209029, 0.062517, 0.00281458, -1.84261, 0.01622, 1.7865, 0.775013
-0.0209, 0.0625153, 0.00281179, -1.84261, 0.01622, 1.7865, 0.775007
-0.0209028, 0.0625124, 0.00280929, -1.84261, 0.0162213, 1.7865, 0.775004
-0.0209049, 0.0625157, 0.00281179, -1.84261, 0.0162193, 1.7865, 0.775001
-0.0209063, 0.0625233, 0.00281708, -1.84261, 0.01622, 1.7865, 0.774994
-0.0209058, 0.0625241, 0.00280929, -1.84261, 0.0162207, 1.7865, 0.774991
-0.0209057, 0.062524, 0.00280929, -1.84261, 0.0162207, 1.7865, 0.774992
-0.0209077, 0.0625248, 0.00280929, -1.84261, 0.01622, 1.7865, 0.77499
-0.0209084, 0.0625276, 0.00280929, -1.84261, 0.01622, 1.7865, 0.774989
-0.0209112, 0.0625298, 0.00281179, -1.84261, 0.01622, 1.7865, 0.774991
-0.0209087, 0.0625352, 0.00280929, -1.84262, 0.0162193, 1.7865, 0.774986
-0.020906, 0.0625361, 0.00280929, -1.84261, 0.01622, 1.7865, 0.774986
-0.0209091, 0.0625283, 0.00280891, -1.84262, 0.0162193, 1.7865, 0.774988
-0.0209053, 0.0625316, 0.00281, -1.84261, 0.0162193, 1.7865, 0.774982
-0.0209085, 0.0625393, 0.00280953, -1.84262, 0.0162193, 1.7865, 0.774981
-0.0209087, 0.0625397, 0.00280937, -1.84262, 0.0162207, 1.7865, 0.774989
-0.0209113, 0.0625432, 0.00280681, -1.84262, 0.0162161, 1.7865, 0.774985
-0.0209113, 0.0625482, 0.0028093, -1.84261, 0.0162143, 1.78649, 0.774982
-0.0209081, 0.062549, 0.0028118, -1.84262, 0.0162186, 1.78649, 0.774982
-0.0209095, 0.0625489, 0.002804, -1.84261, 0.0162156, 1.7865, 0.774982
